DateTime,value,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2018-07-01 00:00:00,176.26166666666668,5.141313247851219,206.21583162554862,-255.56079576875402,13.24608128754896,-27.576221936083236,-20.523957940866595,-31.3023918254839,-9.802164020538276,4.645484109377811,5.08613660354452,1.1937933217290828,29.849454796641623,255.6491031661509
2018-07-01 01:00:00,177.3,1.5518717937183781,223.14291065979143,-261.43729480818354,0.057554004417895044,-21.345769050992615,-20.996230057961995,-30.09439619287273,-10.0388148308124,4.679778880505286,5.09176027635673,1.1954391833778415,29.84438785486551,255.64880228779023
2018-07-01 02:00:00,177.0488333333333,-2.958387344924671,220.1419034856229,-243.90884941538323,-17.026392450480614,-15.199876721510757,-21.372045036937454,-28.84959874713781,-10.273012852504232,4.71299828047043,5.097252941585291,1.1970352958762551,29.83930499280232,255.64850090585486
2018-07-01 03:00:00,175.12916666666666,-5.815216733379331,195.67533796054227,-205.06117311130942,-37.26242255815143,-9.208179045738595,-21.654967696070898,-27.568254152589688,-10.504693786432021,4.74513469118565,5.1026142696779715,1.1985816002926706,29.83420620826562,255.64819902037385
2018-07-01 04:00:00,183.175,4.110048494368859,154.662590035655,-150.17463718012647,-59.71080856131404,-3.440310121776916,-21.84842265659899,-26.25075727057994,-10.733793333414019,4.7761804945633415,5.107843931082317,1.2000780376951248,29.82909149906941,255.64789663137634
2018-07-01 05:00:00,181.88366666666667,5.906883184401863,101.95782712762978,-83.36188101829548,-83.43182270268737,2.034095952272631,-21.95527375159549,-24.898063750623393,-10.960247194268456,4.80612807251585,5.112941596246269,1.2015245491515323,29.82396086302745,255.6475937388915
2018-07-01 06:00:00,160.37583333333336,-6.019551969177316,35.38608119963183,-8.5987610834623,-107.48573722499104,7.145405078309306,-21.978191627947677,-23.51132242842091,-11.183991069813517,4.834969806955462,5.117906935617434,1.2029210757301496,29.81881429795357,255.6472903429484
2018-07-01 07:00:00,157.98866666666666,6.182038928668449,-38.34756800084911,68.02918318146848,-130.93282437094393,11.82398315823192,-21.91967201771648,-22.091857054500103,-11.40496066086745,4.862698079794521,5.122739619643577,1.2042675584991922,29.81365180166142,255.6469864435762
2018-07-01 08:00:00,142.76783333333333,5.214920958526516,-108.13925668285984,139.89415910457936,-152.8333563832668,16.000196093940236,-21.782305830834616,-20.640896201516462,-11.623091668248675,4.889305272945543,5.127439318772532,1.2055639385264816,29.80847337196493,255.64668204080408
2018-07-01 09:00:00,117.386,-6.728319124230076,-167.7474427302331,200.3683740139524,-172.24760550467843,19.60440978733293,-21.568721018989343,-19.159631400371246,-11.83831979277508,4.914783768320699,5.132005703451956,1.2068101568802816,29.80327900667784,255.64637713466115
2018-07-01 10:00:00,118.58166666666666,4.352858360072793,-209.0151160575902,243.16644767749045,-188.23584397789656,22.56699014030757,-21.281545533867934,-17.649254181965496,-12.050580735265141,4.939125947832444,5.136438444129505,1.2080061546286642,29.798068703613982,255.64607172517657
2018-07-01 11:00:00,120.378,7.758360104692327,-223.60546740516799,263.80850034179605,-199.8583440456424,24.818303054764513,-20.9234073271574,-16.110956077200548,-12.259810196537048,4.962324193393126,5.140737197644127,1.2091518864486754,29.79284246058714,255.64576581237947
2018-07-01 12:00:00,123.81566666666666,3.509264908357566,-209.7721660749591,260.89145168373454,-206.36537092461464,26.288714432602937,-20.496934350545068,-14.545928616977605,-12.465943877408863,4.984370886915032,5.144901566399582,1.2102473614522142,29.787600275411226,255.64545939629886
2018-07-01 13:00:00,125.621,-4.799234412773598,-177.29714399443267,237.41200855080442,-207.76999504766846,26.91142349595951,-20.004754555717987,-12.95536333219767,-12.668917478699335,5.005258410310727,5.148931139190563,1.2112926023606108,29.782342145899808,255.64515247696409
